state,month,handle,sports_books,gross_revenue,adjusted_revenue,gross_win_rate,adjusted_win_rate,mobile_handle_percentage,mobile_handle_dollars,hold,taxes,number_of_regions
Rhode Island,2020-05-01,1533114,2 (1 Mobile),163472,NA,10.66,NA,NA,1530671,NA,83371,NA
Rhode Island,2020-06-01,2032803,2 (1 Mobile),101328,NA,4.98,NA,NA,2100736,NA,51677,NA
Rhode Island,2020-07-01,6738626,2 (1 Mobile),351425,NA,5.22,NA,NA,4402795,NA,179227,NA
Rhode Island,2020-08-01,23116965,2 (1 Mobile),1423391,NA,6.16,NA,NA,10436956,NA,725929,NA
Rhode Island,2020-09-01,31293150,2 (1 Mobile),2352788,NA,7.52,NA,NA,14091055,NA,1199922,NA
Rhode Island,2020-10-01,34704413,2 (1 Mobile),4388841,NA,12.65,NA,NA,15369112,NA,2238809,NA
Rhode Island,2020-11-01,35098445,2 (1 Mobile),6281321,NA,17.9,NA,NA,15699743,NA,3203474,NA
Rhode Island,2020-12-01,22770472,2 (1 Mobile),2533090,NA,11.12,NA,NA,18339059,NA,1291876,NA
Rhode Island,2021-01-01,39817327,2 (1 Mobile),3717200,NA,9.34,NA,NA,21885438,NA,1895772,NA
Rhode Island,2021-02-01,34110104,2 (1 Mobile),1555824,NA,4.56,NA,NA,17819685,NA,793470,NA
Rhode Island,2021-03-01,38583919,2 (1 Mobile),3976140,NA,10.31,NA,NA,21209577,NA,2027831,NA
Rhode Island,2021-04-01,29040966,2 (1 Mobile),3168532,NA,10.91,NA,NA,16101614,NA,1615951,NA
Rhode Island,2021-05-01,28252139,2 (1 Mobile),2772910,NA,9.81,NA,NA,14615837,NA,1414184,NA
Rhode Island,2021-06-01,29468571,2 (1 Mobile),3666029,NA,12.44,NA,NA,14629766,NA,1869675,NA
Rhode Island,2021-07-01,22095960,2 (1 Mobile),3263276,NA,14.77,NA,NA,11099005,NA,1664271,NA
Rhode Island,2021-08-01,24042834,2 (1 Mobile),1129859,NA,4.7,NA,NA,11826464,NA,576228,NA
Rhode Island,2021-09-01,41203997,2 (1 Mobile),4012295,NA,9.74,NA,NA,21061207,NA,2046270,NA
Rhode Island,2021-10-01,60158844,2 (1 Mobile),3608570,NA,6,NA,NA,31148299,NA,1840371,NA
Rhode Island,2021-11-01,52747831,2 (1 Mobile),6703144,NA,12.71,NA,NA,28710473,NA,3418603,NA
Rhode Island,2021-12-01,54935498,2 (1 Mobile),1177717,NA,2.14,NA,NA,30969425,NA,600636,NA
Rhode Island,2022-01-01,58614487,2 (1 Mobile),5228277,NA,8.92,NA,NA,33497538,NA,2666421,NA
Rhode Island,2022-02-01,42143261,2 (1 Mobile),3566393,NA,8.46,NA,NA,23388154,NA,1818860,NA
Rhode Island,2022-03-01,45766958,2 (1 Mobile),3738223,NA,8.17,NA,NA,27095882,NA,1906494,NA
Rhode Island,2022-04-01,40186632,2 (1 Mobile),2632134,NA,6.55,NA,NA,25462741,NA,1342404,NA
Rhode Island,2022-05-01,41103489,2 (1 Mobile),2336733,NA,5.68,NA,NA,25302131,NA,1191734,NA
Rhode Island,2022-06-01,34229823,2 (1 Mobile),2352896,NA,6.87,NA,NA,20910117,NA,1199977,NA
Rhode Island,2022-07-01,25208531,2 (1 Mobile),2872076,NA,11.39,NA,NA,16022654,NA,1464759,NA
Rhode Island,2022-08-01,27744694,2 (1 Mobile),3000421,NA,10.81,NA,NA,17853261,NA,1530215,NA
Rhode Island,2022-09-01,41670257,2 (1 Mobile),6361823,NA,15.27,NA,NA,26821742,NA,3244530,NA
Rhode Island,2022-10-01,55527937,2 (1 Mobile),6156914,NA,11.09,NA,NA,34322050,NA,3140026,NA
Rhode Island,2022-11-01,61208319,2 (1 Mobile),4862856,NA,7.94,NA,NA,37008207,NA,2480057,NA
Rhode Island,2022-12-01,59205426,2 (1 Mobile),6189316,NA,10.45,NA,NA,36720493,NA,3156551,NA
Rhode Island,2023-01-01,62317384,2 (1 Moble),5164799,NA,8.29,NA,NA,37474108,NA,2634047,NA
Rhode Island,2023-02-01,43065996,2 (1 Mobile),3612113,NA,8.39,NA,NA,28452857,NA,1842178,NA
Rhode Island,2023-03-01,41546643,2 (1 Mobile),3968567,NA,9.55,NA,NA,30024529,NA,2023969,NA
Rhode Island,2023-04-01,37496094,2 (1 Mobile),3009679,NA,8.03,NA,NA,27529845,NA,1534936,NA
Rhode Island,2023-05-01,30754497,2 (1 Mobile),3898405,NA,12.68,NA,NA,22381893,NA,1988187,NA
Rhode Island,2023-06-01,23723659,2 (1 Mobile),1783530,NA,7.52,NA,NA,17272864,NA,909600,NA
Rhode Island,2023-07-01,20238844,2 (1 Mobile),1896983,NA,9.37,NA,NA,15379475,NA,967461,NA
Rhode Island,2023-08-01,22472561,2 (1 Mobile),1365807,NA,6.08,NA,NA,17711578,NA,696562,NA
Rhode Island,2023-09-01,37645368,2 (1 Mobile),3472089,NA,9.22,NA,NA,28692537,NA,1770765,NA
Rhode Island,2023-10-01,45840376,2 (1 Mobile),4545634,NA,9.92,NA,NA,36351155,NA,2318273,NA
Rhode Island,2023-11-01,48277794,2 (1 Mobile),3413200,NA,7.07,NA,NA,38636629,NA,1740732,NA
Rhode Island,2023-12-01,47904210,2 (1 Mobile),4147010,NA,8.66,NA,NA,39078149,NA,2114975,NA
Rhode Island,2024-01-01,44808686,2 (1 Mobile),4999921,NA,11.16,NA,NA,34843880,NA,2549960,NA
Rhode Island,2024-02-01,38758878,2 (1 Mobile),2888343,NA,7.45,NA,NA,30375623,NA,1473055,NA
Rhode Island,2024-03-01,44895394,2 (1 Mobile),3103076,NA,6.91,NA,NA,37046965,NA,1582569,NA
Rhode Island,2024-04-01,37709038,2 (1 Mobile),2740781,NA,7.27,NA,NA,31730799,NA,1397798,NA
Rhode Island,2024-05-01,37252539,2 (1 Mobile),3343532,NA,8.98,NA,NA,30494955,NA,1705201,NA
Rhode Island,2024-06-01,33010501,2 (1 Mobile),2664593,NA,8.07,NA,NA,26993071,NA,1358942,NA
Rhode Island,2024-07-01,24848015,2 (1 Mobile),2723789,NA,10.96,NA,NA,21002895,NA,1389132,NA
Rhode Island,2024-08-01,28371561,2 (1 Mobile),1864079,NA,6.57,NA,NA,23625010,NA,950680,NA
Rhode Island,2024-09-01,43604786,2 (1 Mobile),5272056,NA,12.09,NA,NA,34612396,NA,2688749,NA
Rhode Island,2024-10-01,49404162,2 (1 Mobile),2118202,NA,4.29,NA,NA,39831547,NA,1080283,NA
Rhode Island,2024-11-01,50647990,2 (1 Mobile),5008203,NA,9.89,NA,NA,40076726,NA,2554184,NA
Rhode Island,2024-12-01,50375014,2 (1 Mobile),1325319,NA,2.63,NA,NA,41820019,NA,675913,NA
Rhode Island,2025-01-01,47358801,2 (1 Mobile),5074927,NA,10.72,NA,NA,39144841,NA,2588213,NA
Rhode Island,2025-02-01,35164802,2 (1 Mobile),2976309,NA,8.46,NA,NA,29690290,NA,1517918,NA
Rhode Island,2025-03-01,43701613,2 (1 Mobile),2242452,NA,5.13,NA,NA,36162704,NA,1143651,NA
Rhode Island,2025-04-01,36605834,2 (1 Mobile),2701470,NA,7.38,NA,NA,32122754,NA,1377750,NA
Rhode Island,2025-05-01,35521600,2 (1 Mobile),3318915,NA,9.34,NA,NA,31118996,NA,1692647,NA
Rhode Island,2025-06-01,27317451,2 (1 Mobile),3167345,NA,11.59,NA,NA,24128962,NA,1615346,NA
Rhode Island,2025-07-01,22587607,2 (1 Mobile),1855086,NA,8.21,NA,NA,20085276,NA,946094,NA
Rhode Island,2026-07-01,27017446,2 (1 Mobile),2935029,NA,10.86,NA,NA,23716534,NA,1496865,NA
South Dakota,2021-09-01,443365,4,71320,NA,16.09,NA,NA,NA,NA,6419,NA
South Dakota,2021-10-01,815037,4,98037,NA,12.03,NA,NA,NA,NA,8823,NA
South Dakota,2021-11-01,717775,4,74919,NA,10.44,NA,NA,NA,NA,6743,NA
South Dakota,2021-12-01,675312,5,10306,NA,1.53,NA,NA,NA,NA,928,NA
South Dakota,2022-01-01,835252,5,82291,NA,9.85,NA,NA,NA,NA,7406,NA
South Dakota,2022-02-01,685631,5,71807,NA,10.47,NA,NA,NA,NA,6463,NA
South Dakota,2022-03-01,975347,5,32389,NA,3.32,NA,NA,NA,NA,2915,NA
South Dakota,2022-04-01,368517,6,NA,NA,NA,NA,NA,NA,NA,0,NA
South Dakota,2022-05-01,307995,6,25102,NA,8.15,NA,NA,NA,NA,2259,NA
South Dakota,2022-06-01,301217,7,27869,NA,9.25,NA,NA,NA,NA,2508,NA
South Dakota,2022-07-01,259180,7,16143,NA,6.23,NA,NA,NA,NA,1453,NA
South Dakota,2022-08-01,266673,7,59053,NA,22.14,NA,NA,NA,NA,5315,NA
South Dakota,2022-09-01,711577,7,211612,NA,29.74,NA,NA,NA,NA,19045,NA
South Dakota,2022-10-01,862170,7,131749,NA,15.28,NA,NA,NA,NA,11857,NA
South Dakota,2022-11-01,861660,7,75856,NA,8.8,NA,NA,NA,NA,6827,NA
South Dakota,2022-12-01,757610,6,151374,NA,19.98,NA,NA,NA,NA,13624,NA
South Dakota,2023-01-01,910311,6,123365,NA,13.55,NA,NA,NA,NA,11103,NA
South Dakota,2023-02-01,717137,6,82853,NA,11.55,NA,NA,NA,NA,7457,NA
South Dakota,2023-03-01,923904,8,161368,NA,17.47,NA,NA,NA,NA,14523,NA
South Dakota,2023-04-01,493045,8,22503,NA,4.56,NA,NA,NA,NA,2025,NA
South Dakota,2023-05-01,528562,8,22536,NA,4.26,NA,NA,NA,NA,2028,NA
South Dakota,2023-06-01,417025,8,NA,NA,NA,NA,NA,NA,NA,0,NA
South Dakota,2023-07-01,413368,7,20087,NA,4.86,NA,NA,NA,NA,1808,NA
South Dakota,2023-08-01,518052,6,37453,NA,7.23,NA,NA,NA,NA,3371,NA
South Dakota,2023-09-01,979694,8,170129,NA,17.37,NA,NA,NA,NA,15312,NA
South Dakota,2023-10-01,1021660,8,174906,NA,17.12,NA,NA,NA,NA,15742,NA
South Dakota,2023-11-01,967994,8,49887,NA,5.15,NA,NA,NA,NA,4490,NA
South Dakota,2023-12-01,1143938,8,154098,NA,13.47,NA,NA,NA,NA,13869,NA
South Dakota,2024-01-01,868815,7,94756,NA,10.91,NA,NA,NA,NA,8528,NA
South Dakota,2024-02-01,696017,7,NA,NA,NA,NA,NA,NA,NA,0,NA
South Dakota,2024-03-01,1242270,7,91215,NA,7.34,NA,NA,NA,NA,8209,NA
South Dakota,2024-04-01,503508,7,NA,NA,NA,NA,NA,NA,NA,0,NA
South Dakota,2024-05-01,495491,7,51486,NA,10.39,NA,NA,NA,NA,4634,NA
South Dakota,2024-06-01,557595,7,20680,NA,3.71,NA,NA,NA,NA,1861,NA
South Dakota,2024-07-01,452755,7,77421,NA,17.1,NA,NA,NA,NA,6968,NA
South Dakota,2024-08-01,505986,7,105719,NA,20.89,NA,NA,NA,NA,9515,NA
South Dakota,2024-09-01,967837,7,215820,NA,22.3,NA,NA,NA,NA,19424,NA
South Dakota,2024-10-01,915592,7,45792,NA,5,NA,NA,NA,NA,4121,NA
South Dakota,2024-11-01,1001806,7,145591,NA,14.53,NA,NA,NA,NA,13103,NA
South Dakota,2024-12-01,1029042,7,-22332,NA,-2.17,NA,NA,NA,NA,-2010,NA
South Dakota,2025-01-01,1024920,7,108976,NA,10.63,NA,NA,NA,NA,9808,NA
South Dakota,2025-02-01,733611,7,18296,NA,2.49,NA,NA,NA,NA,1647,NA
South Dakota,2025-03-01,1575140,7,152244,NA,9.67,NA,NA,NA,NA,13702,NA
South Dakota,2025-04-01,635392,7,51819,NA,8.16,NA,NA,NA,NA,4664,NA
South Dakota,2025-05-01,611837,7,478,NA,0.08,NA,NA,NA,NA,43,NA
South Dakota,2025-06-01,511456,7,63201,NA,12.36,NA,NA,NA,NA,5688,NA
South Dakota,2025-07-01,530079,7,63967,NA,12.07,NA,NA,NA,NA,5757,NA
South Dakota,2025-08-01,648612,7,146968,NA,22.66,NA,NA,NA,NA,13227,NA
Tennessee,2020-11-01,130809000,4,12577000,11819590,9.61,9.04,9.04,NA,NA,2363918,NA
Tennessee,2020-12-01,180968000,4,13931000,13931000,7.7,7.7,7.7,NA,NA,3080000,NA
Tennessee,2021-01-01,211316000,4,20861000,20868000,9.87,9.88,9.88,NA,NA,4300000,NA
Tennessee,2021-02-01,176292000,5,12944000,13000000,7.34,7.37,7.37,NA,NA,2600000,NA
Tennessee,2021-03-01,205955000,7,17980000,16100000,8.73,7.82,7.82,NA,NA,3200000,NA
Tennessee,2021-04-01,172432000,7,15532000,14400000,9.01,8.35,8.35,NA,NA,2800000,NA
Tennessee,2021-05-01,160940000,7,15373000,13700000,9.55,8.51,8.51,NA,NA,2740000,NA
Tennessee,2021-06-01,174543000,7,18342000,16100000,10.51,9.22,9.22,NA,NA,3220000,NA
Tennessee,2021-07-01,144559000,7,15172000,13400000,10.5,9.27,9.27,NA,NA,2680000,NA
Tennessee,2021-08-01,144509000,7,13154000,10100000,9.1,6.99,6.99,NA,NA,2020000,NA
Tennessee,2021-09-01,257348000,7,25577000,16600000,9.94,6.45,6.45,NA,NA,3320000,NA
Tennessee,2021-10-01,375330000,8,22908000,17200000,6.1,4.58,4.58,NA,NA,3440000,NA
Tennessee,2021-11-01,365697000,9,36920000,29600000,10.1,8.09,8.09,NA,NA,5920000,NA
Tennessee,2021-12-01,341791900,9,24618100,16500000,7.2,4.83,4.83,NA,NA,3300000,NA
Tennessee,2022-01-01,386059756,9,36249453,29087518,9.39,7.53,7.53,NA,NA,5817504,NA
Tennessee,2022-02-01,313298305,9,20945018,15132871,6.69,4.83,4.83,NA,NA,3026574,NA
Tennessee,2022-03-01,370230004,9,26520468,22751210,7.16,6.15,6.15,NA,NA,4550242,NA
Tennessee,2022-04-01,292796670,9,27142800,23245647,9.27,7.94,7.94,NA,NA,4649129,NA
Tennessee,2022-05-01,261582468,9,27315928,23832288,10.44,9.11,9.11,NA,NA,4766458,NA
Tennessee,2022-06-01,215774186,14,15855649,12798246,7.35,5.93,5.93,NA,NA,2559649,NA
Tennessee,2022-07-01,182769323,13,18174226,18344020,9.94,10.04,10.04,NA,NA,3668804,NA
Tennessee,2022-08-01,205863860,13,27200883,24379237,13.21,11.84,11.84,NA,NA,4875847,NA
Tennessee,2022-09-01,336933437,13,46285200,43584813,13.74,12.94,12.94,NA,NA,8716963,NA
Tennessee,2022-10-01,405337574,13,37295158,34798407,9.2,8.59,8.59,NA,NA,6989818,NA
Tennessee,2022-11-01,439456908,13,47248222,45150107,10.75,10.27,10.27,NA,NA,9030021,NA
Tennessee,2022-12-01,440445414,13,49176885,46968124,11.17,10.66,10.66,NA,NA,9401952,NA
Tennessee,2023-01-01,410773606,13,41392586,36347994,10.08,8.85,8.85,NA,NA,7269600,NA
Tennessee,2023-02-01,327326201,13,33943931,31844712,10.37,9.73,9.73,NA,NA,6380150,NA
Tennessee,2023-03-01,392667304,13,45506700,43734787,11.59,11.14,11.14,NA,NA,8752898,NA
Tennessee,2023-04-01,318416216,13,34257592,32178267,10.76,10.11,10.11,NA,NA,6435653,NA
Tennessee,2023-05-01,279794996,13,37097192,35725385,13.26,12.77,12.77,NA,NA,7145077,NA
Tennessee,2023-06-01,230337515,13,25526655,23143350,11.08,10.05,10.05,NA,NA,4635761,NA
Tennessee,2023-07-01,214114055,13,NA,NA,NA,NA,NA,NA,NA,3951411,NA
Tennessee,2023-08-01,241827308,13,NA,NA,NA,NA,NA,NA,NA,4462942,NA
Tennessee,2023-09-01,418063447,13,NA,NA,NA,NA,NA,NA,NA,7715705,NA
Tennessee,2023-10-01,443798160,12,NA,NA,NA,NA,NA,NA,NA,8190461,NA
Tennessee,2023-11-01,515512604,12,NA,NA,NA,NA,NA,NA,NA,9513707,NA
Tennessee,2023-12-01,493324646,12,NA,NA,NA,NA,NA,NA,NA,9104148,NA
Tennessee,2024-01-01,465810583,12,NA,NA,NA,NA,NA,NA,NA,8596621,NA
Tennessee,2024-02-01,378234659,12,NA,NA,NA,NA,NA,NA,NA,6980317,NA
Tennessee,2024-03-01,471988272,12,NA,NA,NA,NA,NA,NA,NA,8710419,NA
Tennessee,2024-04-01,380904093,12,NA,NA,NA,NA,NA,NA,NA,7029494,NA
Tennessee,2024-05-01,379220245,12,NA,NA,NA,NA,NA,NA,NA,6998418,NA
Tennessee,2024-06-01,342198408,12,NA,NA,NA,NA,NA,NA,NA,6315166,NA
Tennessee,2024-07-01,271538207,12,NA,NA,NA,NA,NA,NA,NA,5011204,NA
Tennessee,2024-08-01,342021374,12,NA,NA,NA,NA,NA,NA,NA,6311946,NA
Tennessee,2024-09-01,520834560,12,NA,NA,NA,NA,NA,NA,NA,9612392,NA
Tennessee,2024-10-01,547764023,12,NA,NA,NA,NA,NA,NA,NA,10109043,NA
Tennessee,2024-11-01,594387437,12,NA,NA,NA,NA,NA,NA,NA,10969178,NA
Tennessee,2024-12-01,569849216,11,NA,NA,NA,NA,NA,NA,NA,10516365,NA
Tennessee,2025-01-01,543646737,11,NA,NA,NA,NA,NA,NA,NA,10032973,NA
Tennessee,2025-02-01,413505815,11,NA,NA,NA,NA,NA,NA,NA,7631217,NA
Tennessee,2025-03-01,548598949,11,NA,NA,NA,NA,NA,NA,NA,10124355,NA
Tennessee,2025-04-01,463591024,11,NA,NA,NA,NA,NA,NA,NA,8555547,NA
Tennessee,2025-05-01,437543866,11,NA,NA,NA,NA,NA,NA,NA,8074811,NA
Tennessee,2025-06-01,350943907,11,NA,NA,NA,NA,NA,NA,NA,6476661,NA
Tennessee,2025-07-01,298009951,11,NA,NA,NA,NA,NA,NA,NA,5513184,NA
Tennessee,2025-08-01,372281402,11,NA,NA,NA,NA,NA,NA,NA,6887206,NA
Vermont,2024-01-01,19913914,2,4211298,3554437,21.15,17.85,17.85,NA,NA,1146703,NA
Vermont,2024-02-01,21249828,2,2547167,2305272,11.99,10.85,10.85,NA,NA,731874,NA
Vermont,2024-03-01,20196055,3,1534332,1376928,7.6,6.82,6.82,NA,NA,441030,NA
Vermont,2024-04-01,17083302,3,1807282,1658884,10.58,9.71,9.71,NA,NA,532457,NA
Vermont,2024-05-01,12607503,3,1275226,1197263,10.11,9.5,9.5,NA,NA,382430,NA
Vermont,2024-06-01,10049904,3,1030762,922968,10.26,9.18,9.18,NA,NA,294847,NA
Vermont,2024-07-01,9466746,3,1231459,1151385,13.01,12.16,12.16,NA,NA,366664,NA
Vermont,2024-08-01,11312536,3,951673,856707,8.41,7.57,7.57,NA,NA,273126,NA
Vermont,2024-09-01,16664999,3,2248257,2066842,13.49,12.4,12.4,NA,NA,656455,NA
Vermont,2024-10-01,17332715,3,1164278,1060726,6.72,6.12,6.12,NA,NA,339378,NA
Vermont,2024-11-01,18423720,3,2155615,2055930,11.7,11.16,11.16,NA,NA,653891,NA
Vermont,2024-12-01,24453075,3,1766156,1644354,7.22,6.72,6.72,NA,NA,524309,NA
Vermont,2025-01-01,23870533,3,3242704,2524674,13.58,10.58,10.58,NA,NA,806070,NA
Vermont,2025-02-01,21534379,3,2402541,2181095,11.16,10.13,10.13,NA,NA,693284,NA
Vermont,2025-03-01,22945016,3,1490783,1288211,6.5,5.61,5.61,NA,NA,405942,NA
Vermont,2025-04-01,16238019,3,1655205,1512321,10.19,9.31,9.31,NA,NA,482245,NA
Vermont,2025-05-01,16261329,3,1882399,1777539,11.58,10.93,10.93,NA,NA,564762,NA
Vermont,2025-06-01,14004898,3,1530710,1430845,10.93,10.22,10.22,NA,NA,454195,NA
Vermont,2025-07-01,14828068,3,1396731,1279622,9.42,8.63,8.63,NA,NA,405030,NA
Vermont,2025-08-01,13457502,3,1716234,1602942,12.75,11.91,11.91,NA,NA,507482,NA
Virginia,2021-01-01,58896564,4,3586078,NA,6.09,-5.49,-5.49,NA,NA,39710,NA
Virginia,2021-02-01,265778407,5,12238880,NA,4.6,-1.22,-1.22,NA,NA,300594,NA
Virginia,2021-03-01,304066246,7,26573879,13845012,8.74,4.55,4.55,NA,NA,1183531,NA
Virginia,2021-04-01,236432524,7,19442318,11380137,8.22,4.81,4.81,NA,NA,1652148,NA
Virginia,2021-05-01,226963573,7,23173549,15663201,10.21,6.9,6.9,NA,NA,2381082,NA
Virginia,2021-06-01,234943435,7,22006296,14896898,9.37,6.34,6.34,NA,NA,2273995,NA
Virginia,2021-07-01,161901955,7,19965556,12691020,12.33,7.84,7.84,NA,NA,1864433,NA
Virginia,2021-08-01,182418852,7,17967427,8688064,9.85,4.76,4.76,NA,NA,1378540,NA
Virginia,2021-09-01,293851531,9,30929243,10334395,10.53,3.52,3.52,NA,NA,1557499,NA
Virginia,2021-10-01,427320306,9,30160385,9785700,7.06,2.29,2.29,NA,NA,1746204,NA
Virginia,2021-11-01,402621132,10,48337037,29926697,12.01,7.43,7.43,NA,NA,4233167,NA
Virginia,2021-12-01,426596891,10,31515015,10123398,7.39,2.37,2.37,NA,NA,1729130,NA
Virginia,2022-01-01,485544417,11,39050067,18220567,8.04,3.75,3.75,NA,NA,2876609,NA
Virginia,2022-02-01,401889135,11,27498133,7884250,6.84,1.96,1.96,NA,NA,1406280,NA
Virginia,2022-03-01,469484017,12,33700016,14324441,7.18,3.05,3.05,NA,NA,2116289,NA
Virginia,2022-04-01,399478366,12,36275264,20761381,9.08,5.2,5.2,NA,NA,3040327,NA
Virginia,2022-05-01,351452931,13,42537524,27524327,12.1,7.83,7.83,NA,NA,3896270,NA
Virginia,2022-06-01,295235271,13,25965182,12984884,8.79,4.4,4.4,NA,NA,1871961,NA
Virginia,2022-07-01,266001583,13 (1 retail),26024408,21398776,9.78,8.04,8.04,NA,NA,3060304,NA
Virginia,2022-08-01,284671331,13 (1 retail),36978897,31442959,12.99,11.05,11.05,NA,NA,4474131,NA
Virginia,2022-09-01,411273323,13 (1 retail),53822282,48392691,13.09,11.77,11.77,NA,NA,7257403,NA
Virginia,2022-10-01,528029938,13 (1 retail),51164199,45532999,9.69,8.62,8.62,NA,NA,6956643,NA
Virginia,2022-11-01,518818987,13 (1 retail),57531255,52825450,11.09,10.18,10.18,NA,NA,7782639,NA
Virginia,2022-12-01,503075150,14 (1 retail),50687278,47020497,10.08,9.35,9.35,NA,NA,7026829,NA
Virginia,2023-01-01,513154592,14 (2 retail),49721327,42127492,9.69,8.21,8.21,NA,NA,6368899,NA
Virginia,2023-02-01,433807108,14 (2 retail),39766908,28385249,9.17,6.54,6.54,NA,NA,4682125,NA
Virginia,2023-03-01,511614541,14 (2 retail),55258910,47651362,10.8,9.31,9.31,NA,NA,7413213,NA
Virginia,2023-04-01,425982859,14 (2 retail),45121878,38932367,10.59,9.14,9.14,NA,NA,5799965,NA
Virginia,2023-05-01,403719160,14 (2 retail),48144550,42547380,11.93,10.54,10.54,NA,NA,6285305,NA
Virginia,2023-06-01,325455052,14 (3 retail),32668024,26434330,10.04,8.12,8.12,NA,NA,3939701,NA
Virginia,2023-07-01,293611789,14 (3 retail),32471396,28210927,11.06,9.61,9.61,NA,NA,4115218,NA
Virginia,2023-08-01,319005942,14 (3 retail),32359888,27905144,10.14,8.75,8.75,NA,NA,4155221,NA
Virginia,2023-09-01,520304187,14 (3 retail),54081414,45616219,10.39,8.77,8.77,NA,NA,7040532,NA
Virginia,2023-10-01,571354817,14 (3 retail),63996952,56364083,11.2,9.86,9.86,NA,NA,8550197,NA
Virginia,2023-11-01,638831057,15 (3 retail),43003244,36354936,6.73,5.69,5.69,NA,NA,5480552,NA
Virginia,2023-12-01,633181758,15 (3 retail),63607011,57187962,10.05,9.03,9.03,NA,NA,8465776,NA
Virginia,2024-01-01,652879750,15 (3 retail),74337290,67507323,11.39,10.34,10.34,NA,NA,9932122,NA
Virginia,2024-02-01,545068429,15 (3 retail),50040797,44454518,9.18,8.16,8.16,NA,NA,6342927,NA
Virginia,2024-03-01,635593137,15 (3 retail),47694659,42435808,7.5,6.68,6.68,NA,NA,6251083,NA
Virginia,2024-04-01,563495540,15 (3 retail),60594585,54629226,10.75,9.69,9.69,NA,NA,8210372,NA
Virginia,2024-05-01,505594450,14 (3 retail),59966999,53932694,11.86,10.67,10.67,NA,NA,8087375,NA
Virginia,2024-06-01,415360427,14 (3 retail),45490749,40472436,10.95,9.74,9.74,NA,NA,6212254,NA
Virginia,2024-07-01,377641472,14 (3 retail),44966093,40373314,11.91,10.69,10.69,NA,NA,6054606,NA
Virginia,2024-08-01,416689217,13 (3 retail),40143867,34983940,9.63,8.4,8.4,NA,NA,5241930,NA
Virginia,2024-09-01,622060604,13 (3 retail),71538700,65864297,11.5,10.59,10.59,NA,NA,9875140,NA
Virginia,2024-10-01,696103392,13 (3 retail),54273253,49002389,7.8,7.04,7.04,NA,NA,7349324,NA
Virginia,2024-11-01,760965450,13 (3 retail),86351240,80644860,11.35,10.6,10.6,NA,NA,12101176,NA
Virginia,2024-12-01,734380460,13 (3 retail),49554043,43890390,6.75,5.98,5.98,NA,NA,6598301,NA
Virginia,2025-01-01,736667692,14 (3 retail),87381242,80999847,11.86,11,11,NA,NA,12137426,NA
Virginia,2025-02-01,556836877,14 (3 retail),66806615,61911473,12,11.12,11.12,NA,NA,9303968,NA
Virginia,2025-03-01,689665044,14 (3 retail),50678284,45085192,7.35,6.54,6.54,NA,NA,6754928,NA
Virginia,2025-04-01,609713988,14 (3 retail),62793223,56146645,10.3,9.21,9.21,NA,NA,8517817,NA
Virginia,2025-05-01,595041428,14 (3 retail),72401035,67912656,12.17,11.41,11.41,NA,NA,10186898,NA
Virginia,2025-06-01,477848533,14 (3 retail),60757216,57106754,12.71,11.95,11.95,NA,NA,8566013,NA
Virginia,2025-07-01,429272340,14 (3 retail),49425274,45589775,11.51,10.62,10.62,NA,NA,6838466,NA
West Virginia,2018-09-01,7322255,NA,2129236,NA,29.08,NA,NA,NA,NA,180985,NA
West Virginia,2018-10-01,9735875,NA,1010246,NA,10.38,NA,NA,NA,NA,85871,NA
West Virginia,2018-11-01,12610479,NA,641583,NA,5.09,NA,NA,NA,NA,54535,NA
West Virginia,2018-12-01,16757253,NA,2766944,NA,16.51,NA,NA,NA,NA,235190,NA
West Virginia,2019-01-01,17808457,NA,802167,NA,4.5,NA,NA,NA,NA,68184,NA
West Virginia,2019-02-01,17434692,NA,371277,NA,2.13,NA,NA,NA,NA,31559,NA
West Virginia,2019-03-01,17648634,NA,2341399,NA,13.27,NA,NA,NA,NA,199019,NA
West Virginia,2019-04-01,10334722,NA,554881,NA,5.37,NA,NA,NA,NA,47165,NA
West Virginia,2019-05-01,8667939,NA,615153,NA,7.1,NA,NA,NA,NA,52288,NA
West Virginia,2019-06-01,9671070,NA,701140,NA,7.25,NA,NA,NA,NA,59597,NA
West Virginia,2019-07-01,5851318,NA,682214,NA,11.66,NA,NA,NA,NA,57988,NA
West Virginia,2019-08-01,12656911,NA,1549585,NA,12.24,NA,NA,NA,NA,131715,NA
West Virginia,2019-10-01,28971261,NA,4573240,NA,15.79,NA,NA,NA,NA,388725,NA
West Virginia,2019-11-01,41019717,NA,872645,NA,2.13,NA,NA,NA,NA,74175,NA
West Virginia,2019-12-01,30342333,NA,2322914,NA,7.66,NA,NA,NA,NA,197448,NA
West Virginia,2020-01-01,35398396,NA,2203189,NA,6.22,NA,NA,NA,NA,187271,NA
West Virginia,2020-02-01,48474168,NA,821614,NA,1.69,NA,NA,NA,NA,69837,NA
West Virginia,2020-03-01,14705300,NA,1101454,NA,7.49,NA,NA,NA,NA,93623,NA
West Virginia,2020-04-01,1901698,NA,124415,NA,6.54,NA,NA,NA,NA,10575,NA
West Virginia,2020-05-01,6035532,NA,571831,NA,9.47,NA,NA,NA,NA,48606,NA
West Virginia,2020-06-01,6338619,NA,567836,NA,8.96,NA,NA,NA,NA,48266,NA
